Year,DOI,Title,OpenAlex Year,OpenAlex ID,OpenAlex Title,OpenAlex DOI,OpenAlex URL,OpenAlex Venue,OpenAlex Journal,OpenAlex Publisher,OpenAlex First Page,OpenAlex Last Page
1991,10.1109/VISUAL.1991.175773,A tool for visualizing the topology of three-dimensional vector fields,1991.0,https://openalex.org/W2100350068,A tool for visualizing the topology of three-dimensional vector fields,https://doi.org/10.5555/949607.949614,https://doi.org/10.1109/VISUAL.1991.175773,,ieee visualization,IEEE Computer Society Press,33,40
1997,10.1109/VISUAL.1997.663916,DNA visual and analytic data mining,1997.0,https://openalex.org/W2109643392,DNA visual and analytic data mining,https://doi.org/10.5555/266989.267116,http://dx.doi.org/10.1109/VISUAL.1997.663916,,ieee visualization,IEEE Computer Society Press,437,441
2006,10.1109/TVCG.2006.143,Fast and Efficient Compression of Floating-Point Data,2006.0,https://openalex.org/W2142265837,Fast and Efficient Compression of Floating-Point Data,https://doi.org/10.1109/tvcg.2006.143,https://doi.org/10.1109/tvcg.2006.143,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1245,1250
1997,10.1109/VISUAL.1997.663902,Optimized geometry compression for real-time rendering,1997.0,https://openalex.org/W1989001601,Optimized geometry compression for real-time rendering,https://doi.org/10.5555/266989.267103,http://ieeexplore.ieee.org/document/663902/,,ieee visualization,IEEE Computer Society Press,347,354
2006,10.1109/TVCG.2006.120,ASK-graphView: a large scale graph visualization system,2006.0,https://openalex.org/W2131548207,ASK-GraphView: A Large Scale Graph Visualization System,https://doi.org/10.1109/tvcg.2006.120,https://doi.org/10.1109/tvcg.2006.120,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,669,676
2006,10.1109/TVCG.2006.160,MatrixExplorer: a Dual-Representation System to Explore Social Networks,2006.0,https://openalex.org/W2128712108,MatrixExplorer: a Dual-Representation System to Explore Social Networks,https://doi.org/10.1109/tvcg.2006.160,https://doi.org/10.1109/tvcg.2006.160,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,677,684
2002,10.1109/INFVIS.2002.1173156,Interactive information visualization of a million items,2002.0,https://openalex.org/W2121955354,Interactive information visualization of a million items,https://doi.org/10.1109/infvis.2002.1173156,https://doi.org/10.1109/infvis.2002.1173156,,ieee symposium on information visualization,IEEE Computer Society,117,124
1996,10.1109/VISUAL.1996.568127,Octree-based decimation of marching cubes surfaces,1996.0,https://openalex.org/W2146548103,Octree-based decimation of marching cubes surfaces,https://doi.org/10.5555/244979.245628,https://doi.org/10.1109/VISUAL.1996.568127,,ieee visualization,IEEE Computer Society Press,335,342
2008,10.1109/TVCG.2008.137,"Graphical Histories for Visualization: Supporting Analysis, Communication, and Evaluation",2008.0,https://openalex.org/W2124293601,"Graphical Histories for Visualization: Supporting Analysis, Communication, and Evaluation",https://doi.org/10.1109/tvcg.2008.137,https://doi.org/10.1109/tvcg.2008.137,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1189,1196
1996,10.1109/VISUAL.1996.568113,Generation of Transfer Functions with Stochastic Search Technique,1996.0,https://openalex.org/W1964910730,Generation of transfer functions with stochastic search techniques,https://doi.org/10.5555/244979.245572,https://doi.org/10.1109/VISUAL.1996.568113,,ieee visualization,IEEE Computer Society Press,227,234
2009,10.1109/TVCG.2009.122,Bubble Sets: Revealing Set Relations with Isocontours over Existing Visualizations,2009.0,https://openalex.org/W2152621157,Bubble Sets: Revealing Set Relations with Isocontours over Existing Visualizations,https://doi.org/10.1109/tvcg.2009.122,https://doi.org/10.1109/tvcg.2009.122,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1009,1016
1999,10.1109/VISUAL.1999.809894,Tensorlines: Advection-Diffusion based Propagation through Diffusion Tensor Fields,1999.0,https://openalex.org/W2119427423,Tensorlines: advection-diffusion based propagation through diffusion tensor fields,https://doi.org/10.5555/319351.319381,http://people.cs.uchicago.edu/~glk/pubs/pdf/Weinstein-Tensorlines-VIS-1999.pdf,,ieee visualization,IEEE Computer Society Press,249,253
1996,10.1109/VISUAL.1996.567752,The Design and Implementation of an Object-Oriented Toolkit for 3D Graphics and Visualization,1996.0,https://openalex.org/W2080605277,The design and implementation of an object-oriented toolkit for 3D graphics and visualization,https://doi.org/10.5555/244979.245018,https://doi.org/10.1109/VISUAL.1996.567752,,ieee visualization,IEEE Computer Society Press,93,100
1996,10.1109/VISUAL.1996.568124,Mesh reduction with error control,1996.0,https://openalex.org/W2122969187,Mesh reduction with error control,https://doi.org/10.5555/244979.245624,http://dblp.uni-trier.de/db/conf/visualization/visualization1996.html#KleinLS96,,ieee visualization,IEEE Computer Society Press,311,318
2012,10.1109/TVCG.2012.219,Enterprise Data Analysis and Visualization: An Interview Study,2012.0,https://openalex.org/W2044102377,Enterprise Data Analysis and Visualization: An Interview Study,https://doi.org/10.1109/tvcg.2012.219,https://doi.org/10.1109/tvcg.2012.219,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2917,2926
1992,10.1109/VISUAL.1992.235211,Constructing stream surfaces in steady 3D vector fields,1992.0,https://openalex.org/W2171163714,Constructing stream surfaces in steady 3D vector fields,https://doi.org/10.5555/949685.949718,https://doi.org/10.1109/VISUAL.1992.235211,,ieee visualization,IEEE Computer Society Press,171,178
1996,10.1109/VISUAL.1996.568118,Choosing effective colours for data visualization,1996.0,https://openalex.org/W2128852435,Choosing effective colours for data visualization,https://doi.org/10.5555/244979.245597,https://doi.org/10.1109/VISUAL.1996.568118,,ieee visualization,IEEE Computer Society Press,263,270
2005,10.1109/VISUAL.2005.1532826,Evolutionary morphing,2005.0,https://openalex.org/W2294818775,Evolutionary morphing,,https://ieeexplore.ieee.org/abstract/document/1532826,,ieee visualization,,,
2002,10.1109/INFVIS.2002.1173155,Arc diagrams: visualizing structure in strings,2002.0,https://openalex.org/W2167983404,Arc diagrams: visualizing structure in strings,https://doi.org/10.1109/infvis.2002.1173155,https://doi.org/10.1109/infvis.2002.1173155,,ieee symposium on information visualization,IEEE,110,116
2001,10.1109/INFVIS.2001.963283,Ordered treemap layouts,2001.0,https://openalex.org/W2170606151,Ordered treemap layouts,https://doi.org/10.1109/infvis.2001.963283,https://doi.org/10.1109/infvis.2001.963283,,ieee symposium on information visualization,IEEE Computer Society,73,78
1995,10.1109/INFVIS.1995.528688,IVEE: an Information Visualization and Exploration Environment,1995.0,https://openalex.org/W2541915565,IVEE: an Information Visualization and Exploration Environment,https://doi.org/10.1109/infvis.1995.528688,https://doi.org/10.1109/infvis.1995.528688,,ieee symposium on information visualization,IEEE Computer Society,66,73
2009,10.1109/VAST.2009.5333443,Parallel Tag Clouds to explore and analyze faceted text corpora,2009.0,https://openalex.org/W2075038621,Parallel Tag Clouds to explore and analyze faceted text corpora,https://doi.org/10.1109/vast.2009.5333443,https://doi.org/10.1109/vast.2009.5333443,,visual analytics science and technology,IEEE,91,98
1997,10.1109/INFVIS.1997.636793,Multidimensional detective,2002.0,https://openalex.org/W2913872186,Multidimensional detective,https://doi.org/10.1109/infvis.1997.636793,https://doi.org/10.1109/infvis.1997.636793,,"Proceedings of VIZ '97: Visualization Conference, Information Visualization Symposium and Parallel Rendering Symposium",,,
2001,10.1109/VISUAL.2001.964508,PixelFlex: a reconfigurable multi-projector display system,2001.0,https://openalex.org/W2141097020,PixelFlex: a reconfigurable multi-projector display system,https://doi.org/10.5555/601671.601697,http://dx.doi.org/10.1109/VISUAL.2001.964508,,ieee visualization,IEEE Computer Society,167,174
2002,10.1109/INFVIS.2002.1173157,Angular brushing of extended parallel coordinates,2002.0,https://openalex.org/W2142115640,Angular brushing of extended parallel coordinates,https://doi.org/10.1109/infvis.2002.1173157,https://doi.org/10.1109/infvis.2002.1173157,,ieee symposium on information visualization,IEEE Computer Society,127,130
2002,10.1109/VISUAL.2002.1183757,Interactive rendering of large volume data sets,2002.0,https://openalex.org/W2107597566,Interactive rendering of large volume data sets,https://doi.org/10.5555/602099.602106,https://doi.org/10.1109/VISUAL.2002.1183757,,ieee visualization,IEEE Computer Society,53,60
1997,10.1109/VISUAL.1997.663893,Virtualized reality: constructing time-varying virtual worlds from real world events,1997.0,https://openalex.org/W2055722602,Virtualized reality: constructing time-varying virtual worlds from real world events,https://doi.org/10.5555/266989.267081,http://ieeexplore.ieee.org/abstract/document/663893,,ieee visualization,IEEE Computer Society Press,277,283
1999,10.1109/VIS.1999.10000,Progressive Compression of Arbitrary Triangular Meshes,1999.0,https://openalex.org/W1992101144,Progressive compression of arbitrary triangular meshes,https://doi.org/10.5555/319351.319358,https://www.cs.princeton.edu/courses/archive/spr01/cs598b/papers/cohen-or99a.pdf,,ieee visualization,IEEE Computer Society Press,67,72
2007,10.1109/TVCG.2007.70589,Scented Widgets: Improving Navigation Cues with Embedded Visualizations,2007.0,https://openalex.org/W2105552354,Scented Widgets: Improving Navigation Cues with Embedded Visualizations,https://doi.org/10.1109/tvcg.2007.70589,https://doi.org/10.1109/tvcg.2007.70589,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1129,1136
2002,10.1109/VISUAL.2002.1183795,Bounded-distortion piecewise mesh parameterization,2002.0,https://openalex.org/W2154432345,Bounded-distortion piecewise mesh parameterization,https://doi.org/10.5555/602099.602154,https://dx.doi.org/10.1109/VISUAL.2002.1183795,,ieee visualization,IEEE Computer Society,355,362
2013,10.1109/TVCG.2013.234,What Makes a Visualization Memorable?,2013.0,https://openalex.org/W2054901814,What Makes a Visualization Memorable,https://doi.org/10.1109/tvcg.2013.234,https://doi.org/10.1109/tvcg.2013.234,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2306,2315
2002,10.1109/VISUAL.2002.1183754,CPR - curved planar reformation,2002.0,https://openalex.org/W2171750292,CPR - curved planar reformation,https://doi.org/10.5555/602099.602103,https://doi.org/10.1109/VISUAL.2002.1183754,,ieee visualization,IEEE Computer Society,37,44
2003,10.1109/INFVIS.2003.1249011,Multiscale Visualization of Small World Networks,2003.0,https://openalex.org/W2104075446,Multiscale visualization of small world networks,https://doi.org/10.1109/infvis.2003.1249011,https://doi.org/10.1109/infvis.2003.1249011,,ieee symposium on information visualization,IEEE Computer Society,75,81
2006,10.1109/TVCG.2006.122,Balancing Systematic and Flexible Exploration of Social Networks,2006.0,https://openalex.org/W2152245018,Balancing Systematic and Flexible Exploration of Social Networks,https://doi.org/10.1109/tvcg.2006.122,https://doi.org/10.1109/tvcg.2006.122,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,693,700
2006,10.1109/TVCG.2006.152,Importance-Driven Focus of Attention,2006.0,https://openalex.org/W2154503164,Importance-Driven Focus of Attention,https://doi.org/10.1109/tvcg.2006.152,https://doi.org/10.1109/tvcg.2006.152,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,933,940
2007,10.1109/TVCG.2007.70570,Interactive Visual Exploration of a Large Spatio-temporal Dataset: Reflections on a Geovisualization Mashup.,2007.0,https://openalex.org/W2105894416,Interactive Visual Exploration of a Large Spatio-temporal Dataset: Reflections on a Geovisualization Mashup.,https://doi.org/10.1109/tvcg.2007.70570,https://doi.org/10.1109/tvcg.2007.70570,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1176,1183
2005,10.1109/INFVIS.2005.1532142,Graph-theoretic scagnostics,2005.0,https://openalex.org/W2096080031,Graph-theoretic scagnostics,https://doi.org/10.1109/infovis.2005.14,https://doi.org/10.1109/infovis.2005.14,,ieee symposium on information visualization,IEEE Computer Society,21,21
1995,10.1109/VISUAL.1995.480803,A rule-based tool for assisting colormap selection,1995.0,https://openalex.org/W2132938386,A rule-based tool for assisting colormap selection,https://doi.org/10.5555/832271.833862,https://doi.org/10.1109/VISUAL.1995.480803,,ieee visualization,IEEE Computer Society,118,125
2005,10.1109/VISUAL.2005.1532856,VolumeShop: an interactive system for direct volume illustration,2005.0,https://openalex.org/W2141364561,VolumeShop: an interactive system for direct volume illustration,https://doi.org/10.1109/vis.2005.135,https://doi.org/10.1109/vis.2005.135,,ieee visualization,IEEE,671,678
2004,10.1109/INFVIS.2004.59,Rethinking Visualization: A High-Level Taxonomy,2004.0,https://openalex.org/W2105683323,Rethinking Visualization: A High-Level Taxonomy,https://doi.org/10.1109/infovis.2004.59,http://dx.doi.org/10.1109/INFVIS.2004.59,,ieee symposium on information visualization,IEEE,151,158
1998,10.1109/INFVIS.1998.729560,An operator interaction framework for visualization systems,1998.0,https://openalex.org/W1755209849,An operator interaction framework for visualization systems,https://doi.org/10.1109/infvis.1998.729560,https://doi.org/10.1109/infvis.1998.729560,,ieee symposium on information visualization,IEEE Computer Society,63,70
